aco_flight_number,plot_datetime,study_area,users,plot_id,tube_name,pre_survey_notes,tare_weight_g,plot_type,cardinal,distance_m,sample_type,depth_timestamp,depth_final_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end,Orthometric_Height,Ellipsoid_Height_m,Datum,Geoid_Model,Equipment_Used,Date_Surveyed,Notes,PPK_plan,easting,northing
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,N,2.5,Depth,5/10/2024 10:13,162,,,162,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504648.766
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,N,10,Density,5/10/2024 10:12,,0,4020,122,,,,,,,,114,U,,,590,122,93,52.575,0.431,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504656.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,N,5,Depth,5/10/2024 10:13,119,,,119,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504651.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,N,7.5,Depth,5/10/2024 10:13,112,,,112,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504653.766
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,N,10,Depth,5/10/2024 10:14,144,,,144,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504656.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,E,,Density,5/10/2024 10:17,,0,3670,45,,,,,,,,40,O,,,240,45,89,21.386,0.475,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,S,10,Depth,5/10/2024 10:18,100,,,100,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504636.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,S,7.5,Depth,5/10/2024 10:20,61,,,61,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504638.766
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,S,5,Depth,5/10/2024 10:20,78,,,78,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504641.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,S,2.5,Depth,5/10/2024 10:20,69,,,69,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504643.766
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,Centre,,Density,5/10/2024 10:20,,0,4060,128,,,,,,,,118,O,,,630,128,92,56.139,0.439,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,E,2.5,Depth,5/10/2024 10:21,88,,,88,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328741.8666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,E,5,Depth,5/10/2024 10:22,40,,,40,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328744.3666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,E,7.5,Depth,5/10/2024 10:23,41,,,41,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328746.8666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,E,10,Depth,5/10/2024 10:23,47,,,47,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328749.3666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NE,10,Depth,5/10/2024 10:26,153,,,153,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328746.4366,5504653.336
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NE,7.5,Depth,5/10/2024 10:26,105,,,105,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328744.6666,5504651.566
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NE,5,Depth,5/10/2024 10:26,101,,,101,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328742.9066,5504649.806
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NE,2.5,Depth,5/10/2024 10:26,117,,,117,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328741.1366,5504648.036
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,Centre,,Depth,5/10/2024 10:26,135,,,135,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,,
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,W,2.5,Depth,5/10/2024 10:27,130,,,130,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328736.8666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,W,5,Depth,5/10/2024 10:27,76,,,76,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328734.3666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,W,7.5,Depth,5/10/2024 10:28,134,,,134,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328731.8666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,W,10,Depth,5/10/2024 10:28,125,,,125,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328729.3666,5504646.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,S,10,Density,5/10/2024 10:28,,0,3780,56,,,,,,,,51,U,,,350,56,91,31.189,0.557,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328739.3666,5504636.266
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SW,10,Depth,5/10/2024 10:30,70,,,70,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328732.2966,5504639.196
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SW,7.5,Depth,5/10/2024 10:30,61,,,61,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328734.0666,5504640.966
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SW,5,Depth,5/10/2024 10:31,121,,,121,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328735.8266,5504642.726
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SW,2.5,Depth,5/10/2024 10:31,120,,,120,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328737.5966,5504644.496
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SE,10,Depth,5/10/2024 10:33,42,,,42,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328746.4366,5504639.196
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SE,7.5,Depth,5/10/2024 10:34,68,,,68,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328744.6666,5504640.966
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SE,5,Depth,5/10/2024 10:34,56,,,56,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328742.9066,5504642.726
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,SE,2.5,Depth,5/10/2024 10:34,43,,,43,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328741.1366,5504644.496
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NW,10,Depth,5/10/2024 10:37,116,,,116,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328732.2958,5504653.336
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NW,7.5,Depth,5/10/2024 10:37,98,,,98,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328734.0635,5504651.566
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NW,5,Depth,5/10/2024 10:37,135,,,135,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328735.8312,5504649.806
1,5/10/2024 10:11,Cruickshank,Ak bf tm,S2F,CHRL 1,Big disturbance on south due to soft snow. 20-30cm footprint.,3430,Cardinal 10 m,NW,2.5,Depth,5/10/2024 10:37,131,,,131,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:37,,1424.7371,WGS84,,Stonex,3/17/2023,,SBAS,328737.5989,5504648.036
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,S,10,Depth,5/10/2024 9:15,206,,,206,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504529.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,S,7.5,Depth,5/10/2024 9:15,212,,,212,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504531.709
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,S,5,Depth,5/10/2024 9:15,207,,,207,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504534.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,S,2.5,Depth,5/10/2024 9:15,166,,,166,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504536.709
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,Centre,,Depth,5/10/2024 9:16,144,,,144,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,,
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,N,10,Depth,5/10/2024 9:17,120,,,120,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504549.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,N,7.5,Depth,5/10/2024 9:17,140,,,140,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504546.709
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,N,5,Depth,5/10/2024 9:17,127,,,127,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504544.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,N,2.5,Depth,5/10/2024 9:17,137,,,137,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504541.709
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,E,10,Depth,5/10/2024 9:19,136,,,136,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329441.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,E,7.5,Depth,5/10/2024 9:19,118,,,118,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329439.215,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,E,5,Depth,5/10/2024 9:20,94,,,94,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329436.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,E,2.5,Depth,5/10/2024 9:20,128,,,128,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329434.215,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,S,10,Density,5/10/2024 9:21,,0,4590,205,,,,,,,,180,O,,,1090,205,88,97.13,0.474,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504529.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,W,10,Depth,5/10/2024 9:22,168,,,168,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329421.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,W,7.5,Depth,5/10/2024 9:22,185,,,185,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329424.215,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,W,5,Depth,5/10/2024 9:22,170,,,170,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329426.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,W,2.5,Depth,5/10/2024 9:23,155,,,155,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329429.215,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,E,10,Density,5/10/2024 9:23,,0,4270,155,,,,,,,,145,O,,,770,155,94,68.615,0.443,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329441.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SW,10,Depth,5/10/2024 9:25,124,,,124,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329424.645,5504532.139
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SW,7.5,Depth,5/10/2024 9:25,204,,,204,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329426.415,5504533.909
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SW,5,Depth,5/10/2024 9:25,203,,,203,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329428.175,5504535.669
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SW,2.5,Depth,5/10/2024 9:26,172,,,172,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329429.945,5504537.439
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,N,10,Density,5/10/2024 9:25,,0,4010,119,,,,,,,,110,O,,,510,119,92,45.446,0.382,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329431.715,5504549.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,W,10,Density,5/10/2024 9:27,,0,4350,165,,,,,,,,145,O,,,850,165,88,75.744,0.459,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329421.715,5504539.209
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NE,10,Depth,5/10/2024 9:28,132,,,132,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329438.785,5504546.279
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NE,7.5,Depth,5/10/2024 9:28,44,,,44,,,,,,,,,"U,TW",,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329437.015,5504544.509
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,Centre,,Density,5/10/2024 9:28,,0,4140,141,,,,,,,,131,O,,,640,141,93,57.03,0.404,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,,
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NE,5,Depth,5/10/2024 9:29,76,,,76,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329435.255,5504542.749
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NE,2.5,Depth,5/10/2024 9:29,137,,,137,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329433.485,5504540.979
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NW,10,Depth,5/10/2024 9:30,150,,,150,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329424.6442,5504546.279
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NW,7.5,Depth,5/10/2024 9:31,143,,,143,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329426.4119,5504544.509
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NW,5,Depth,5/10/2024 9:31,116,,,116,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329428.1796,5504542.749
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,NW,2.5,Depth,5/10/2024 9:31,121,,,121,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329429.9473,5504540.979
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SE,10,Depth,5/10/2024 9:32,159,,,159,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329438.785,5504532.139
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SE,7.5,Depth,5/10/2024 9:32,165,,,165,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329437.015,5504533.909
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SE,5,Depth,5/10/2024 9:32,161,,,161,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329435.255,5504535.669
1,5/10/2024 9:13,Cruickshank,Ak bf tm,E3S,CHRL 1,,3500,Cardinal 10 m,SE,2.5,Depth,5/10/2024 9:32,159,,,159,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 9:33,,1384.638,WGS84,,Septentrio - Cruickshank Wx ,,,RTK,329433.485,5504537.439
1,5/10/2024 15:15,Cruickshank,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,2270,Cardinal 10 m,N,10,Depth,5/10/2024 15:19,86,,,86,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:49,,1102.2251,WGS84,,Stonex,3/18/2023,,RTK FLOAT,330158.5743,5504209.395
1,5/10/2024 15:15,Cruickshank,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,2270,Cardinal 10 m,N,7.5,Depth,5/10/2024 15:20,33,,,33,,,,,,,,,E,,,,,,,,Good,,,,,,5/10/2024 15:49,,1102.2251,WGS84,,Stonex,3/18/2023,,RTK FLOAT,330158.5743,5504206.895
1,5/10/2024 15:15,Cruickshank,"RW,LM,SM",E5F,CHRL 1,New tubes for this year,2270,Cardinal 10 m,N,5,Depth,5/10/2024 15:20,0,,,0,,,,,,,,,U,,,,,,,,Good,,,,,,5/10/2024 15:49,,1102.2251,WGS84,,Stonex,3/18/2023,,RTK FLOAT,330158.5743,5504204.395
